Date,gu,dong,Actual,Predicted
2018-10-19,23,83,50000,42860.270667336816
2018-08-14,23,88,34000,35669.369006487206
2010-10-18,23,85,17000,17922.1646211288
2018-12-20,23,85,29900,28625.73804112554
2018-12-10,23,158,53700,58674.97835497836
2009-06-17,23,85,12750,14047.676278270541
2012-03-20,23,88,25000,25539.71048252338
2009-01-30,23,83,22000,24635.381236784066
2008-03-14,23,85,30000,31963.067914898267
2017-06-12,23,88,29600,30586.293118818594
2011-10-13,23,250,25400,26161.739480103406
2006-10-14,23,158,14700,14003.36943144925
2023-08-17,23,85,58000,60131.14164147797
2017-07-27,23,158,37900,36731.804996069455
2015-06-04,23,88,37000,37666.06571994202
2015-06-20,23,88,26500,29173.126916988647
2007-07-03,23,85,14700,19133.132802072636
2013-11-06,23,250,27000,26004.092617057777
2006-05-07,23,158,61300,61585.67273228564
2006-04-20,23,158,12900,13414.278111124708
2016-07-28,23,158,42000,42117.925410790405
2006-02-23,23,158,19300,19198.648065679612
2007-08-01,23,158,26400,27639.674669944427
2020-06-18,23,130,64500,65090.86606858224
2019-09-07,23,158,53000,61098.333333333336
2012-05-16,23,83,16000,16488.830958087943
2015-05-23,23,158,19000,17604.60161999378
2016-01-26,23,130,13100,13206.048980719292
2006-04-13,23,130,31000,31290.58594250453
2018-02-23,23,130,87500,86390.74444444446
2009-08-15,23,158,32000,30145.35137367456
2024-08-22,23,83,81800,80635.75
2016-03-31,23,88,26200,25974.334757834757
2010-03-12,23,250,26500,27552.098021388614
2018-08-07,23,85,34400,33825.64687049782
2016-11-03,23,85,30000,35924.92603309226
2021-07-31,23,85,77000,75332.71957671958
2008-02-27,23,158,42000,39237.37590993905
2011-01-01,23,85,24300,23217.43851296385
2017-07-05,23,83,32500,32625.57064812457
2016-06-09,23,88,26000,25851.884896768817
2013-05-02,23,158,26000,29151.047543200217
2012-05-05,23,158,30600,30285.87016758163
2013-12-19,23,158,38969,41276.52890030135
2006-02-22,23,85,21900,22480.001271211324
2021-01-30,23,130,28800,29536.505539317175
2015-07-06,23,88,39500,37214.53335815485
2018-08-03,23,158,44500,41481.683782677355
2011-04-23,23,250,33000,35225.38076511355
2010-11-25,23,85,10500,24505.970227744427
2019-09-23,23,158,59000,58950.1217443385
2007-10-11,23,85,7700,6600.0
2014-10-31,23,88,22500,22545.63784049691
2006-03-10,23,88,21500,33607.060256305835
2018-08-24,23,158,45000,41820.159625295586
2014-04-14,23,88,30500,33584.36453824899
2015-10-31,23,130,34300,32298.56999139989
2012-12-03,23,88,23000,22311.180258146032
2006-06-24,23,85,9500,8742.174600961433
2012-01-12,23,88,32500,38289.59603808544
2009-11-23,23,88,27000,27497.112421352307
2020-02-21,23,85,43000,40937.3025525386
2023-03-15,23,88,57000,55095.383012690094
2007-09-27,23,88,16850,20532.86241694071
2018-08-21,23,158,35900,40896.18181286503
2008-07-07,23,158,21000,17731.266355203796
2009-09-03,23,85,57500,52926.85087095567
2019-08-30,23,158,39000,42343.141961736044
2017-06-14,23,85,33300,35505.20650629941
2017-03-22,23,88,30000,30276.99370457596
2019-09-04,23,158,38500,36021.8119032268
2013-12-19,23,250,21900,22606.147664815493
2013-10-26,23,158,28000,33562.9490204365
2015-06-05,23,130,33900,31265.514293638535
2015-02-11,23,85,32000,31257.154172170776
2019-07-08,23,88,51500,51903.50986926336
2017-11-15,23,158,28500,27274.85088102389
2006-04-24,23,88,14950,14716.135269588684
2007-02-09,23,85,6100,6271.8452380952385
2006-09-09,23,83,20500,20897.802645454012
2014-03-26,23,130,28000,30815.746546766375
2006-02-04,23,158,17600,19669.752831614944
2020-04-25,23,158,28600,29402.75535459969
2011-11-08,23,85,23500,23354.003414066374
2015-04-27,23,130,33500,32709.03617795691
2015-07-02,23,83,32200,33280.757247541726
2014-04-02,23,130,29500,30249.863037951665
2011-08-14,23,85,31000,34392.950779034014
2014-10-23,23,158,33700,33593.904597901594
2013-11-01,23,158,43000,40381.756245692835
2016-12-20,23,85,30400,35449.082771463916
2017-05-27,23,85,39500,37193.44031186758
2016-01-30,23,88,18600,20185.83035786567
2013-12-02,23,83,41850,40254.57565987697
2022-05-03,23,130,90000,84144.18915293175
2006-04-17,23,158,17000,16627.645283043585
2016-03-14,23,158,41500,40182.889736994
2020-11-27,23,85,31000,29146.476694153927
2017-05-11,23,83,17500,16209.052683427686
2018-06-10,23,250,43300,40370.02529739692
2015-01-28,23,85,40000,40715.24912134164
2015-01-30,23,83,25000,25549.418963560867
2008-05-11,23,158,20000,22291.984261882073
2019-11-12,23,158,40400,38427.90130196601
2017-12-30,23,88,50000,42535.97450880136
2007-07-13,23,158,17600,16809.200116823795
2024-04-22,23,85,31500,31222.89927849928
2018-03-12,23,250,36000,36519.03054353055
2010-05-27,23,158,43732,44005.826748674066
2015-11-30,23,130,37000,32878.12456271766
2013-05-21,23,85,27700,26831.603301541512
2018-07-28,23,88,34700,32058.107290857293
2006-04-18,23,158,7800,7705.157042930947
2016-03-25,23,85,20500,19991.900782178047
2015-03-10,23,158,23000,23983.97582782947
2006-04-21,23,88,10400,15046.328190824697
2012-05-09,23,88,39500,38878.9605099288
2015-08-16,23,85,30500,30278.132635882634
2007-01-02,23,85,7200,8165.425780530385
2016-06-17,23,83,31000,29770.37648786757
2017-11-06,23,130,39700,37849.46740255968
2017-07-22,23,130,31900,30221.814814814818
2013-12-24,23,158,32628,32558.489090027662
2006-07-31,23,88,38500,35854.082319805675
2015-04-18,23,88,17750,17275.506563309915
2010-12-28,23,130,25000,26329.255664754073
2007-10-01,23,85,33000,35420.71037947847
2014-03-14,23,130,37700,34944.80004743018
2013-03-02,23,85,37000,38407.73396991571
2020-03-09,23,88,45000,40388.98764260665
2024-08-04,23,85,118000,109812.29970100823
2011-11-15,23,85,18800,17824.146943628963
2012-09-13,23,85,38400,28614.520423810893
2008-04-29,23,85,25000,23942.045625625167
2009-08-08,23,158,28500,27566.649452576006
2007-10-08,23,83,15100,14724.822373854691
2016-08-30,23,158,29300,27808.26655912383
2008-04-11,23,85,13200,13773.96756675734
2007-10-31,23,83,24000,26885.563704212964
2013-10-07,23,83,30900,39096.156901162285
2016-05-06,23,158,34800,32247.541288445245
2006-08-30,23,130,21500,22334.819750341918
2018-06-14,23,83,9500,10503.019971643627
2016-09-12,23,85,46500,44861.47485524251
2006-09-30,23,88,13000,13032.040577342048
2015-12-09,23,85,52000,45155.075818500394
2015-12-28,23,85,32700,34868.39357115034
2008-02-20,23,85,23900,23675.734798354264
2021-07-27,23,85,36200,36344.08189170661
2024-06-21,23,85,89500,88926.00660176862
2006-11-14,23,88,15900,15545.769622855507
2010-03-27,23,158,31500,29883.523280253976
2018-08-23,23,85,43000,43421.51794108669
2018-05-21,23,88,63800,61151.008574758576
2024-07-29,23,85,60000,67860.9481434163
2008-09-08,23,85,23000,22081.30205443179
2015-03-02,23,158,29800,29585.30525088239
2024-05-02,23,85,73000,53615.502111951195
2011-07-07,23,158,27000,26171.881140280708
2017-05-01,23,250,36500,39194.15489302275
2011-06-25,23,88,32000,30120.31956214023
2008-03-29,23,85,18000,17946.597708912715
2006-05-13,23,158,18800,19056.54512940021
2015-05-23,23,250,23500,23434.36370922541
2007-05-23,23,88,31500,24677.978197625405
2011-09-19,23,158,22300,22207.52918869464
2009-12-12,23,85,24500,21842.53136375937
2019-04-30,23,130,42000,41925.659875555015
2024-06-15,23,85,116500,114353.04591384924
2019-10-19,23,130,50000,54537.808155849896
2020-07-17,23,130,128000,130323.33333333333
2011-08-19,23,158,39000,39832.24715235122
2015-03-09,23,158,39600,36870.65171606205
2018-08-23,23,85,42500,41502.879012988065
2014-02-07,23,85,22800,22867.177579572533
2006-01-28,23,158,25500,19387.012088575553
2010-04-07,23,130,35000,30657.883707676643
2010-09-16,23,158,28000,29289.082942739395
2007-07-11,23,158,15950,16470.160442292938
2020-01-11,23,250,47000,44861.72500533123
2017-03-08,23,88,43000,41972.627799376045
2024-01-22,23,158,36000,36704.44444444445
2016-04-08,23,158,20000,20260.991665725254
2007-12-11,23,85,24000,27155.92065867838
2010-07-10,23,88,50000,47516.285289365194
2022-10-13,23,130,13600,11280.88029100529
2015-02-12,23,83,33400,35334.95440820974
2016-10-08,23,85,17300,17047.525144847426
2020-08-23,23,85,79500,71439.2060011139
2013-06-08,23,130,26000,25672.35171853816
2010-02-01,23,250,24800,23817.872320708986
2018-06-18,23,88,22500,23930.705895953088
2020-06-27,23,250,70000,56500.180249149
2017-06-08,23,85,37000,36802.46706537711
2014-09-19,23,88,38700,41902.3685977434
2020-11-07,23,158,42000,39067.2442114849
2006-10-30,23,85,17500,18386.458887740293
2018-12-10,23,158,34000,28857.74115425624
2014-09-22,23,130,55586,55794.324260265406
2009-03-13,23,88,51700,48161.0309879648
2015-03-07,23,85,36000,33354.228080978835
2011-10-05,23,158,24750,23974.130623406596
2007-10-27,23,158,34600,34867.107625268196
2007-04-08,23,130,28500,28216.853646499258
2006-09-16,23,158,14000,13669.190959591448
2007-10-27,23,83,16400,15044.74470899471
2018-08-27,23,85,32300,32053.37995133516
2016-02-26,23,158,26800,25916.41073398228
2010-01-12,23,158,23500,22797.613523190874
2020-01-24,23,85,44300,52573.185157931286
2011-08-23,23,158,44800,45741.392686178835
2018-08-20,23,130,40000,39125.17849111231
2011-11-06,23,85,29000,27849.264188606252
2016-01-20,23,130,13700,13432.392012445624
2008-03-10,23,85,29900,30237.52696314409
2015-04-07,23,85,36500,37898.565614296465
2016-10-11,23,83,17000,17537.247662412316
2018-01-11,23,158,22900,23839.84724432137
2021-05-21,23,88,75500,78103.94011943933
2023-10-31,23,83,30000,33880.05189894804
2024-08-31,23,85,40800,37934.80005371441
2019-07-28,23,88,48000,53456.212440701
2017-04-03,23,88,52000,51705.8793546212
2006-04-23,23,85,16100,15013.642049989441
2016-08-31,23,85,27600,28831.837297090857
2015-04-23,23,130,29900,30261.335200492314
2016-04-18,23,130,42500,42962.50322984719
2016-05-11,23,158,19500,20260.991665725254
2016-10-14,23,85,40100,29750.67049434511
2016-10-12,23,158,25000,25581.303270879547
2007-04-17,23,158,8700,8760.283469889733
2018-01-19,23,130,41000,43797.274853446244
2018-09-11,23,85,40200,45294.065234533984
2015-10-19,23,158,43200,41219.24713234144
2007-07-16,23,88,57500,48173.15995115995
2019-10-07,23,85,37000,38287.219999795554
2012-03-01,23,88,22800,21924.356400684082
2006-10-14,23,158,19500,18626.21387490979
2014-07-24,23,158,37140,39241.09117363755
2014-02-26,23,88,16800,17472.181430543158
2016-09-13,23,158,38400,36456.64229921166
2012-11-20,23,85,28500,29052.894938205543
2021-03-15,23,158,56000,50979.16365215024
2015-07-18,23,158,33000,29255.105151481926
2011-04-16,23,250,34900,32954.383007994875
2006-10-16,23,130,33000,30699.615399708007
2007-01-16,23,130,21500,25830.733776678448
2019-02-09,23,85,31300,29447.61401720757
2015-07-22,23,250,29200,29429.961057018827
2014-03-14,23,130,35000,35632.94980719502
2017-02-27,23,85,26000,29067.421274445787
2007-09-15,23,130,27900,29932.143678525455
2018-08-25,23,158,29000,30588.537308365707
2022-09-05,23,85,130000,112627.38794162445
2010-07-31,23,88,17000,17688.667044894097
2019-11-24,23,88,65500,62603.264029404534
2006-08-23,23,130,23000,23132.324315103302
2020-07-25,23,85,38600,35740.04537601157
2019-12-14,23,88,35500,39122.48357748024
2015-04-07,23,88,45400,44477.182838045315
2024-05-25,23,85,96000,98145.73333333334
2020-02-12,23,250,54000,53246.8160460847
2007-10-03,23,85,14950,15057.631216931215
2010-04-13,23,158,35500,32751.08718929797
2020-11-10,23,130,27500,28576.287925763412
2007-03-22,23,85,18250,20499.449368436755
2020-01-07,23,130,55000,56122.407515279934
2010-11-24,23,88,16600,15952.91584313333
2009-06-12,23,158,17500,17686.89349008554
2006-10-17,23,158,9500,9834.27847323047
2017-08-17,23,250,19100,28358.198232323233
2023-09-02,23,158,31000,37197.372114437414
2015-08-10,23,250,26200,30087.427224746687
2007-06-01,23,85,23000,20129.0872639077
2006-04-16,23,130,21990,20493.938995550525
2016-08-20,23,85,41400,39674.0389207675
2020-05-26,23,83,54700,55368.16297184632
2021-10-25,23,83,59500,63958.45986177565
2017-03-17,23,85,42800,37393.37326955641
2020-01-20,23,158,39300,39282.72957965462
2018-06-08,23,85,30000,31844.86357525633
2011-04-21,23,88,27500,26114.37868105118
2014-12-06,23,130,21900,23015.03317902651
2014-03-01,23,130,39500,39692.34018775569
2016-01-13,23,158,30000,31098.415635047586
2019-12-16,23,85,29750,29783.123227183478
2015-06-27,23,88,31800,35532.8348612206
2019-08-31,23,158,28450,27370.343314964433
2014-03-28,23,83,21700,22370.732992985348
2007-04-09,23,88,49200,49026.38158109008
2014-10-10,23,158,34250,33490.844341423006
2015-06-20,23,250,37000,36937.9147422966
2007-09-10,23,88,15700,15431.634199134198
2024-06-26,23,88,62500,69039.94674904384
2015-05-19,23,88,27600,27481.156473296174
2007-07-05,23,158,20450,20397.17657165794
2014-11-06,23,158,26500,27550.693504519873
2015-09-02,23,85,31000,32601.978730754538
2015-08-05,23,158,30000,30159.352927735457
2018-08-28,23,158,32900,31094.562697704878
2006-05-10,23,158,29000,27269.26288103678
2009-10-06,23,85,28500,27148.623711146516
2023-01-18,23,130,45500,66646.25761780463
2015-12-22,23,158,24300,25472.02840974975
2018-07-06,23,158,55000,62325.19689150196
2009-08-20,23,83,30000,29075.293499051168
2011-02-09,23,85,30500,33051.29053996372
2011-04-08,23,158,19500,17731.266355203796
2016-01-21,23,83,29300,30883.079122989835
2024-09-05,23,85,69500,67763.93340383918
2007-04-06,23,158,19500,20351.5157013869
2014-02-15,23,130,30500,30815.746546766375
2021-02-06,23,158,50000,55362.39350427417
2017-04-15,23,130,46000,46989.80721663447
2008-04-09,23,130,30850,32392.282762031555
2017-02-04,23,158,34500,33803.21876317905
2006-09-28,23,88,20000,22983.915139489465
2020-02-21,23,250,51000,44986.03694600493
2020-03-31,23,130,74300,70203.61749494345
2010-10-02,23,158,21700,22197.937413143594
2006-11-02,23,130,28800,29465.09043472292
2006-11-21,23,85,17000,15899.999823975868
2020-11-11,23,130,24500,25333.104575163397
2017-03-18,23,158,26700,27158.550694156896
2008-06-10,23,158,31300,26197.90822881369
2007-08-27,23,158,16800,16875.59161111759
2006-12-23,23,85,17000,17343.934127601868
2016-11-19,23,130,34000,35438.74663134998
2006-09-01,23,88,12000,11208.136752136754
2014-04-22,23,158,28300,28867.042576921638
2015-04-22,23,158,24500,22796.5798036205
2017-07-27,23,88,51500,49176.78383497088
2006-04-09,23,85,5950,6065.055555555557
2021-07-10,23,250,22800,29042.313612313614
2020-12-17,23,88,104000,105704.25925925927
2023-01-07,23,158,37000,39189.166666666664
2011-05-20,23,83,28000,28552.1099814322
2021-07-03,23,158,72000,81513.9797979798
2015-01-30,23,85,24000,25231.231718726267
2021-10-21,23,88,52000,49702.40054390054
2014-09-19,23,130,32500,31797.26040429226
2021-05-18,23,85,79000,62640.20367032631
2006-11-26,23,158,16100,13815.787919052622
2017-06-13,23,158,33900,35509.94907407407
2006-10-27,23,85,28000,28742.87196133818
2016-08-17,23,158,34500,35991.14105156517
2008-07-23,23,158,15100,14455.484165756414
2015-03-09,23,85,40750,35896.17609297937
2020-01-31,23,85,50000,47167.687254654
2015-06-29,23,88,28500,26204.96680825037
2006-11-15,23,158,15000,15523.64716736455
2018-08-17,23,85,43500,44623.23757060235
2016-10-07,23,88,40500,36350.78394629493
2016-04-16,23,158,31400,29524.360054942645
2016-05-30,23,130,43000,41635.60570543856
2009-08-14,23,88,17500,17725.477608714387
2016-03-19,23,130,35700,36547.80040437217
2015-03-26,23,83,15500,16764.2999780795
2021-06-26,23,83,32500,36117.408592767424
2013-04-01,23,88,29000,38111.12767146297
2018-07-09,23,158,37000,39336.26057149065
2011-09-03,23,88,33900,30120.31956214023
2019-05-15,23,88,37500,40122.1872605172
2009-04-14,23,85,39000,37510.25499923231
2007-02-20,23,250,22500,22130.553813341867
2006-03-15,23,130,31750,31480.29437613086
2006-07-03,23,88,39500,34597.4321992032
2006-08-24,23,85,22700,22446.473567641347
2013-08-22,23,85,16300,17464.650469203272
2014-04-05,23,158,16900,17539.213828636774
2018-06-14,23,85,30000,36626.933333333334
2015-07-03,23,88,58000,59646.76468663048
2015-02-17,23,85,27800,32822.51186067934
2019-07-13,23,88,57500,53399.215744261914
2013-08-31,23,88,50000,46385.15101490701
2012-01-11,23,158,30000,28890.181089399164
2017-06-14,23,158,32200,32041.440710304374
2014-10-28,23,85,28300,33633.942892225685
2020-10-13,23,88,78500,69338.76316871836
2017-05-30,23,85,38000,41140.726291966464
2018-09-12,23,88,58000,52649.37577569099
2007-06-01,23,88,19000,22641.947301258024
2020-07-08,23,83,8900,9963.302883967737
2017-11-18,23,85,45000,42535.502320004816
2019-11-21,23,88,34700,36359.28323801756
2009-08-31,23,130,46650,43432.63795907229
2009-11-07,23,88,34250,33714.18524472496
2015-10-31,23,85,29450,28510.750799073914
2020-02-15,23,158,41500,37973.85989010988
2015-08-14,23,88,43000,42627.87801555161
2015-07-14,23,88,41000,39719.29627677865
2015-10-29,23,130,13700,13731.785616574365
2015-08-01,23,88,42500,39210.450592297195
2009-08-22,23,85,22200,22962.354255040722
2020-04-13,23,85,49000,49287.669042331945
2024-04-25,23,158,81000,78566.62546738495
2010-10-23,23,130,31000,29734.21455521565
2014-01-06,23,158,32221,32558.489090027662
2006-10-27,23,85,15400,15509.55465631895
2014-09-27,23,88,24500,24492.20250298147
2020-06-16,23,158,50000,49790.22611629056
2009-11-04,23,250,23000,25090.356321889467
2020-06-20,23,158,29700,31611.182113950428
2009-07-04,23,250,38400,34922.14420213107
2014-07-10,23,83,26000,33098.77466328473
2006-02-24,23,85,20500,21745.858675415515
2009-09-15,23,85,29000,28769.81126505972
2015-02-07,23,158,37700,38732.64329180687
2014-07-16,23,85,32200,32455.67053429525
2016-12-12,23,158,27350,26637.77135133867
2016-05-18,23,85,32250,32463.940024724663
2019-07-03,23,130,98500,100402.22222222223
2015-10-08,23,88,37300,36116.50657233518
2012-04-14,23,250,22400,22709.90904646509
2014-10-16,23,158,25400,28672.574506948025
2024-09-08,23,88,53000,56525.562062515506
2015-03-30,23,83,10000,10405.892565168959
2006-11-03,23,88,47500,40678.048851067244
2014-07-14,23,158,33483,33489.980548893196
2015-06-23,23,158,24500,25365.898102191022
2016-01-21,23,250,26300,27732.522186147187
2015-05-09,23,85,28500,29970.329456790714
2018-10-10,23,88,29000,25882.682338573733
2017-03-24,23,130,14200,13887.301587301588
2007-08-14,23,85,21000,24139.615877713986
2006-11-01,23,130,20000,18110.211109036954
2018-07-28,23,158,42000,43678.59275237958
2009-08-30,23,85,55000,42136.777325843344
2012-05-29,23,85,35500,36898.3818839285
2012-03-26,23,88,25600,25823.185867474655
2016-01-16,23,158,18000,20685.115101790187
2016-07-15,23,83,54300,59004.04804604873
2007-12-15,23,158,19000,22575.822773246906
2017-06-23,23,83,38500,37717.27481234521
2014-07-14,23,130,7500,8510.617132750393
2021-08-16,23,83,64000,62498.96672236147
2024-03-15,23,250,56000,52601.27777777778
2015-10-30,23,158,16900,16108.081602616776
2018-03-13,23,158,37700,39070.82481316461
2012-01-16,23,88,62270,59524.64944105118
